antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'income(24386.173, 43758.137)'})",frozenset({'Car_YES'}),0.39166666666666666,0.49333333333333335,0.215,0.548936170212766,1.112708453133985,0.021777777777777785,1.1232704402515723
"frozenset({'mortgage_NO', 'Married_YES'})","frozenset({'save_act_ YES', 'current_act_ YES'})",0.435,0.5316666666666666,0.23666666666666666,0.5440613026819924,1.023312795013152,0.0053916666666666835,1.02718487394958
frozenset({'pep_NO'}),"frozenset({'Married_YES', 'current_act_ YES'})",0.5433333333333333,0.48833333333333334,0.295,0.5429447852760736,1.1118323247974202,0.02967222222222221,1.1194854586129754
"frozenset({'save_act_ YES', 'children(0_1)'})",frozenset({'pep_NO'}),0.4483333333333333,0.5433333333333333,0.24333333333333335,0.5427509293680298,0.9989280908614045,-0.0002611111111110731,0.9987262872628728
frozenset({'INNER_CITY'}),frozenset({'pep_NO'}),0.4483333333333333,0.5433333333333333,0.24333333333333335,0.5427509293680298,0.9989280908614045,-0.0002611111111110731,0.9987262872628728
frozenset({'mortgage_NO'}),"frozenset({'save_act_ YES', 'current_act_ YES'})",0.6516666666666666,0.5316666666666666,0.35333333333333333,0.5421994884910486,1.0198109501399033,0.006863888888888947,1.0230074487895717
"frozenset({'pep_NO', 'current_act_ YES'})","frozenset({'income(4956.094, 24386.173)'})",0.4066666666666667,0.475,0.22,0.540983606557377,1.1389128559102675,0.026833333333333348,1.1437499999999998
frozenset({'Car_YES'}),"frozenset({'save_act_ YES', 'current_act_ YES'})",0.49333333333333335,0.5316666666666666,0.26666666666666666,0.5405405405405406,1.0166906718630857,0.004377777777777814,1.0193137254901963
"frozenset({'mortgage_NO', 'children(0_1)'})","frozenset({'save_act_ YES', 'current_act_ YES'})",0.41333333333333333,0.5316666666666666,0.22333333333333333,0.5403225806451613,1.0162807159470117,0.003577777777777791,1.018830409356725
frozenset({'pep_NO'}),"frozenset({'income(4956.094, 24386.173)'})",0.5433333333333333,0.475,0.29333333333333333,0.5398773006134969,1.1365837907652567,0.035250000000000004,1.141
"frozenset({'pep_NO', 'Married_YES'})","frozenset({'save_act_ YES', 'current_act_ YES'})",0.4033333333333333,0.5316666666666666,0.21666666666666667,0.5371900826446281,1.010388870177984,0.0022277777777778007,1.0119345238095239
frozenset({'pep_NO'}),"frozenset({'save_act_ YES', 'Married_YES'})",0.5433333333333333,0.46166666666666667,0.2916666666666667,0.5368098159509203,1.1627649442980221,0.040827777777777796,1.1622295805739515
"frozenset({'mortgage_NO', 'children(0_1)'})","frozenset({'Married_YES', 'current_act_ YES'})",0.41333333333333333,0.48833333333333334,0.22166666666666668,0.5362903225806452,1.0982054387316966,0.01982222222222224,1.1034202898550727
frozenset({'current_act_ YES'}),frozenset({'pep_NO'}),0.7583333333333333,0.5433333333333333,0.4066666666666667,0.5362637362637362,0.9869884716510483,-0.005361111111111094,0.9847551342812005
frozenset({'mortgage_NO'}),frozenset({'pep_NO'}),0.6516666666666666,0.5433333333333333,0.34833333333333333,0.5345268542199488,0.9837917562330346,-0.005738888888888849,0.981080586080586
frozenset({'Car_YES'}),frozenset({'pep_NO'}),0.49333333333333335,0.5433333333333333,0.2633333333333333,0.5337837837837838,0.9824241419333444,-0.004711111111111166,0.9795169082125603
frozenset({'FEMALE'}),"frozenset({'save_act_ YES', 'current_act_ YES'})",0.5,0.5316666666666666,0.26666666666666666,0.5333333333333333,1.0031347962382446,0.0008333333333333526,1.0035714285714286
"frozenset({'pep_NO', 'Married_YES'})","frozenset({'mortgage_NO', 'current_act_ YES'})",0.4033333333333333,0.5016666666666667,0.215,0.5330578512396694,1.062573789846517,0.012661111111111095,1.0672271386430678
frozenset({'Car_NO'}),"frozenset({'income(4956.094, 24386.173)'})",0.5066666666666667,0.475,0.27,0.5328947368421052,1.1218836565096952,0.02933333333333335,1.1239436619718308
"frozenset({'pep_NO', 'current_act_ YES'})","frozenset({'save_act_ YES', 'Married_YES'})",0.4066666666666667,0.46166666666666667,0.21666666666666667,0.5327868852459017,1.1540510149730723,0.02892222222222221,1.1522222222222223
"frozenset({'Car_NO', 'current_act_ YES'})",frozenset({'pep_NO'}),0.39166666666666666,0.5433333333333333,0.20833333333333334,0.5319148936170213,0.9789844667797938,-0.004472222222222211,0.9756060606060606
frozenset({'MALE'}),"frozenset({'save_act_ YES', 'current_act_ YES'})",0.5,0.5316666666666666,0.265,0.53,0.9968652037617556,-0.0008333333333332971,0.99645390070922
"frozenset({'current_act_ YES', 'children(0_1)'})",frozenset({'Car_NO'}),0.5,0.5066666666666667,0.265,0.53,1.0460526315789473,0.011666666666666659,1.049645390070922
frozenset({'FEMALE'}),"frozenset({'mortgage_NO', 'current_act_ YES'})",0.5,0.5016666666666667,0.265,0.53,1.0564784053156147,0.01416666666666666,1.0602836879432624
"frozenset({'pep_NO', 'Married_YES'})","frozenset({'income(4956.094, 24386.173)'})",0.4033333333333333,0.475,0.21333333333333335,0.5289256198347108,1.1135276207046543,0.02175000000000002,1.1144736842105265
"frozenset({'mortgage_NO', 'Married_YES'})",frozenset({'FEMALE'}),0.435,0.5,0.23,0.5287356321839081,1.0574712643678161,0.012500000000000011,1.0609756097560976
"frozenset({'pep_NO', 'current_act_ YES'})","frozenset({'mortgage_NO', 'Married_YES'})",0.4066666666666667,0.435,0.215,0.5286885245901639,1.215375918598078,0.038099999999999995,1.198782608695652
"frozenset({'mortgage_NO', 'current_act_ YES'})",frozenset({'FEMALE'}),0.5016666666666667,0.5,0.265,0.5282392026578073,1.0564784053156147,0.01416666666666666,1.0598591549295775
"frozenset({'mortgage_NO', 'children(0_1)'})",frozenset({'Car_NO'}),0.41333333333333333,0.5066666666666667,0.21833333333333332,0.5282258064516129,1.0425509337860779,0.008911111111111092,1.0456980056980056
"frozenset({'income(24386.173, 43758.137)'})","frozenset({'save_act_ YES', 'current_act_ YES'})",0.39166666666666666,0.5316666666666666,0.20666666666666667,0.5276595744680851,0.9924631494697526,-0.0015694444444444289,0.9915165165165166
"frozenset({'income(24386.173, 43758.137)'})",frozenset({'pep_NO'}),0.39166666666666666,0.5433333333333333,0.20666666666666667,0.5276595744680851,0.9711525910455554,-0.006138888888888888,0.9668168168168167
"frozenset({'save_act_ YES', 'mortgage_NO'})",frozenset({'pep_NO'}),0.45,0.5433333333333333,0.23666666666666666,0.5259259259259259,0.9679618268575323,-0.007833333333333331,0.96328125
"frozenset({'save_act_ YES', 'mortgage_NO'})","frozenset({'Married_YES', 'current_act_ YES'})",0.45,0.48833333333333334,0.23666666666666666,0.5259259259259259,1.0769814182783466,0.016916666666666663,1.079296875
frozenset({'pep_YES'}),frozenset({'MALE'}),0.45666666666666667,0.5,0.24,0.5255474452554745,1.051094890510949,0.011666666666666659,1.0538461538461539
"frozenset({'mortgage_NO', 'current_act_ YES'})",frozenset({'pep_NO'}),0.5016666666666667,0.5433333333333333,0.2633333333333333,0.5249169435215946,0.9661048040274747,-0.009238888888888963,0.961235431235431
"frozenset({'mortgage_NO', 'current_act_ YES'})",frozenset({'Car_NO'}),0.5016666666666667,0.5066666666666667,0.2633333333333333,0.5249169435215946,1.036020283266305,0.009155555555555472,1.038414918414918
"frozenset({'pep_NO', 'Married_YES'})",frozenset({'FEMALE'}),0.4033333333333333,0.5,0.21166666666666667,0.5247933884297521,1.0495867768595042,0.010000000000000009,1.0521739130434784
"frozenset({'pep_NO', 'current_act_ YES'})",frozenset({'FEMALE'}),0.4066666666666667,0.5,0.21333333333333335,0.5245901639344263,1.0491803278688525,0.010000000000000009,1.0517241379310345
frozenset({'pep_NO'}),"frozenset({'mortgage_NO', 'Married_YES'})",0.5433333333333333,0.435,0.285,0.5245398773006135,1.205838798392215,0.04864999999999997,1.1883225806451612
frozenset({'mortgage_NO'}),frozenset({'FEMALE'}),0.6516666666666666,0.5,0.3416666666666667,0.5242966751918159,1.0485933503836318,0.015833333333333366,1.0510752688172043
"frozenset({'mortgage_NO', 'children(0_1)'})",frozenset({'FEMALE'}),0.41333333333333333,0.5,0.21666666666666667,0.5241935483870968,1.0483870967741935,0.010000000000000009,1.0508474576271185
"frozenset({'income(24386.173, 43758.137)'})",frozenset({'FEMALE'}),0.39166666666666666,0.5,0.205,0.5234042553191489,1.0468085106382978,0.009166666666666656,1.0491071428571428
"frozenset({'income(24386.173, 43758.137)'})","frozenset({'age(50.667, 67.0)'})",0.39166666666666666,0.3566666666666667,0.205,0.5234042553191489,1.4674885663153707,0.06530555555555553,1.3498511904761903
frozenset({'Car_NO'}),"frozenset({'save_act_ YES', 'current_act_ YES'})",0.5066666666666667,0.5316666666666666,0.265,0.5230263157894737,0.9837485563438377,-0.004377777777777758,0.9818850574712644
frozenset({'Car_NO'}),"frozenset({'current_act_ YES', 'children(0_1)'})",0.5066666666666667,0.5,0.265,0.5230263157894737,1.0460526315789473,0.011666666666666659,1.0482758620689654
"frozenset({'income(4956.094, 24386.173)'})",frozenset({'MALE'}),0.475,0.5,0.24833333333333332,0.5228070175438596,1.0456140350877192,0.010833333333333334,1.0477941176470587
"frozenset({'save_act_ YES', 'mortgage_NO'})",frozenset({'Car_YES'}),0.45,0.49333333333333335,0.235,0.5222222222222221,1.0585585585585584,0.012999999999999984,1.0604651162790695
frozenset({'pep_YES'}),"frozenset({'mortgage_NO', 'current_act_ YES'})",0.45666666666666667,0.5016666666666667,0.23833333333333334,0.5218978102189781,1.0403278609016173,0.00923888888888888,1.0423155216284985
"frozenset({'current_act_ YES', 'FEMALE'})",frozenset({'Car_NO'}),0.38333333333333336,0.5066666666666667,0.2,0.5217391304347826,1.0297482837528602,0.005777777777777771,1.0315151515151515
frozenset({'pep_NO'}),frozenset({'FEMALE'}),0.5433333333333333,0.5,0.2833333333333333,0.5214723926380368,1.0429447852760736,0.011666666666666659,1.044871794871795
"frozenset({'pep_NO', 'Married_YES'})",frozenset({'Car_NO'}),0.4033333333333333,0.5066666666666667,0.21,0.5206611570247934,1.0276207046541974,0.005644444444444424,1.0291954022988505
"frozenset({'Married_YES', 'children(0_1)'})",frozenset({'Car_NO'}),0.4483333333333333,0.5066666666666667,0.23333333333333334,0.5204460966542751,1.0271962433965955,0.006177777777777782,1.028733850129199
frozenset({'Married_YES'}),"frozenset({'save_act_ YES', 'current_act_ YES'})",0.66,0.5316666666666666,0.3433333333333333,0.5202020202020201,0.9784364016338937,-0.007566666666666666,0.9761052631578947
frozenset({'children(0_1)'}),frozenset({'Car_NO'}),0.6633333333333333,0.5066666666666667,0.345,0.5201005025125628,1.0265141496958474,0.008911111111111036,1.0279930191972075
"frozenset({'current_act_ YES', 'children(0_1)'})",frozenset({'pep_YES'}),0.5,0.45666666666666667,0.26,0.52,1.1386861313868613,0.031666666666666676,1.1319444444444444
frozenset({'MALE'}),frozenset({'pep_NO'}),0.5,0.5433333333333333,0.26,0.52,0.9570552147239264,-0.011666666666666659,0.951388888888889
"frozenset({'save_act_ YES', 'Married_YES'})",frozenset({'Car_YES'}),0.46166666666666667,0.49333333333333335,0.24,0.51985559566787,1.0537613425700068,0.012244444444444419,1.055238095238095
frozenset({'Car_NO'}),"frozenset({'mortgage_NO', 'current_act_ YES'})",0.5066666666666667,0.5016666666666667,0.2633333333333333,0.519736842105263,1.036020283266305,0.009155555555555472,1.0376255707762554
"frozenset({'save_act_ YES', 'pep_NO'})",frozenset({'FEMALE'}),0.39166666666666666,0.5,0.20333333333333334,0.5191489361702127,1.0382978723404255,0.007500000000000007,1.0398230088495575
"frozenset({'Car_NO', 'current_act_ YES'})","frozenset({'income(4956.094, 24386.173)'})",0.39166666666666666,0.475,0.20333333333333334,0.5191489361702127,1.0929451287793952,0.017291666666666677,1.0918141592920354
frozenset({'children(0_1)'}),"frozenset({'save_act_ YES', 'current_act_ YES'})",0.6633333333333333,0.5316666666666666,0.3433333333333333,0.5175879396984925,0.9735196357965377,-0.009338888888888841,0.9708159722222224
frozenset({'children(0_1)'}),frozenset({'pep_YES'}),0.6633333333333333,0.45666666666666667,0.3433333333333333,0.5175879396984925,1.133404247514947,0.04041111111111112,1.1262847222222223
frozenset({'INNER_CITY'}),frozenset({'Car_NO'}),0.4483333333333333,0.5066666666666667,0.23166666666666666,0.516728624535316,1.019859127372334,0.004511111111111105,1.0208205128205128
frozenset({'INNER_CITY'}),"frozenset({'current_act_ YES', 'children(0_1)'})",0.4483333333333333,0.5,0.23166666666666666,0.516728624535316,1.033457249070632,0.007500000000000007,1.0346153846153847
frozenset({'current_act_ YES'}),frozenset({'Car_NO'}),0.7583333333333333,0.5066666666666667,0.39166666666666666,0.5164835164835165,1.0193753614806247,0.00744444444444442,1.0203030303030303
"frozenset({'mortgage_NO', 'children(0_1)'})",frozenset({'pep_YES'}),0.41333333333333333,0.45666666666666667,0.21333333333333335,0.5161290322580645,1.1302095596891923,0.02457777777777778,1.1228888888888888
"frozenset({'Married_YES', 'current_act_ YES'})",frozenset({'Car_NO'}),0.48833333333333334,0.5066666666666667,0.25166666666666665,0.515358361774744,1.017154661397521,0.004244444444444412,1.0179342723004694
frozenset({'pep_NO'}),frozenset({'Car_NO'}),0.5433333333333333,0.5066666666666667,0.28,0.5153374233128835,1.017113335485954,0.00471111111111111,1.0178902953586497
frozenset({'INNER_CITY'}),frozenset({'MALE'}),0.4483333333333333,0.5,0.23,0.513011152416357,1.026022304832714,0.005833333333333357,1.0267175572519085
"frozenset({'save_act_ YES', 'Married_YES'})","frozenset({'mortgage_NO', 'current_act_ YES'})",0.46166666666666667,0.5016666666666667,0.23666666666666666,0.5126353790613718,1.0218645429794786,0.005063888888888868,1.022506172839506
"frozenset({'pep_NO', 'current_act_ YES'})",frozenset({'Car_NO'}),0.4066666666666667,0.5066666666666667,0.20833333333333334,0.5122950819672131,1.011108714408973,0.002288888888888868,1.0115406162464984
frozenset({'save_act_ YES'}),"frozenset({'mortgage_NO', 'current_act_ YES'})",0.69,0.5016666666666667,0.35333333333333333,0.5120772946859904,1.0207520824305456,0.007183333333333319,1.0213366336633665
"frozenset({'save_act_ YES', 'mortgage_NO'})",frozenset({'FEMALE'}),0.45,0.5,0.23,0.5111111111111111,1.0222222222222221,0.0050000000000000044,1.0227272727272727
frozenset({'pep_YES'}),"frozenset({'save_act_ YES', 'current_act_ YES'})",0.45666666666666667,0.5316666666666666,0.23333333333333334,0.5109489051094891,0.9610324234034279,-0.009461111111111087,0.9576368159203982
"frozenset({'Car_NO', 'current_act_ YES'})",frozenset({'FEMALE'}),0.39166666666666666,0.5,0.2,0.5106382978723405,1.021276595744681,0.00416666666666668,1.0217391304347827
"frozenset({'save_act_ YES', 'pep_NO'})","frozenset({'mortgage_NO', 'Married_YES'})",0.39166666666666666,0.435,0.2,0.5106382978723405,1.1738811445341162,0.029625000000000012,1.1545652173913044
frozenset({'Married_YES'}),frozenset({'Car_NO'}),0.66,0.5066666666666667,0.33666666666666667,0.51010101010101,1.006778309409888,0.002266666666666639,1.0070103092783502
frozenset({'FEMALE'}),"frozenset({'current_act_ YES', 'children(0_1)'})",0.5,0.5,0.255,0.51,1.02,0.0050000000000000044,1.0204081632653061
frozenset({'FEMALE'}),frozenset({'Car_NO'}),0.5,0.5066666666666667,0.255,0.51,1.006578947368421,0.0016666666666666496,1.0068027210884354
"frozenset({'current_act_ YES', 'children(0_1)'})",frozenset({'FEMALE'}),0.5,0.5,0.255,0.51,1.02,0.0050000000000000044,1.0204081632653061
"frozenset({'mortgage_NO', 'Married_YES'})","frozenset({'income(4956.094, 24386.173)'})",0.435,0.475,0.22166666666666668,0.5095785440613028,1.0727969348659006,0.015041666666666675,1.0705078125000003
"frozenset({'mortgage_NO', 'Married_YES'})","frozenset({'current_act_ YES', 'children(0_1)'})",0.435,0.5,0.22166666666666668,0.5095785440613028,1.0191570881226055,0.00416666666666668,1.0195312500000002
"frozenset({'mortgage_NO', 'Married_YES'})",frozenset({'Car_NO'}),0.435,0.5066666666666667,0.22166666666666668,0.5095785440613028,1.0057471264367817,0.001266666666666666,1.0059375000000002
frozenset({'mortgage_NO'}),"frozenset({'Married_YES', 'current_act_ YES'})",0.6516666666666666,0.48833333333333334,0.33166666666666667,0.5089514066496164,1.0422213105452895,0.013436111111111149,1.0419878472222224
frozenset({'Married_YES'}),frozenset({'MALE'}),0.66,0.5,0.335,0.5075757575757576,1.0151515151515151,0.0050000000000000044,1.0153846153846153
frozenset({'INNER_CITY'}),"frozenset({'income(4956.094, 24386.173)'})",0.4483333333333333,0.475,0.22666666666666666,0.5055762081784386,1.0643709645861865,0.01370833333333335,1.061842105263158
frozenset({'INNER_CITY'}),"frozenset({'mortgage_NO', 'current_act_ YES'})",0.4483333333333333,0.5016666666666667,0.22666666666666666,0.5055762081784386,1.0077931060035321,0.0017527777777777698,1.007907268170426
frozenset({'INNER_CITY'}),"frozenset({'Married_YES', 'current_act_ YES'})",0.4483333333333333,0.48833333333333334,0.22666666666666666,0.5055762081784386,1.0353096413210348,0.007730555555555546,1.034874686716792
frozenset({'INNER_CITY'}),"frozenset({'save_act_ YES', 'current_act_ YES'})",0.4483333333333333,0.5316666666666666,0.22666666666666666,0.5055762081784386,0.950927037326217,-0.011697222222222192,0.9472305764411028
"frozenset({'Married_YES', 'children(0_1)'})",frozenset({'MALE'}),0.4483333333333333,0.5,0.22666666666666666,0.5055762081784386,1.0111524163568772,0.0025000000000000022,1.0112781954887218
frozenset({'current_act_ YES'}),frozenset({'FEMALE'}),0.7583333333333333,0.5,0.38333333333333336,0.5054945054945056,1.0109890109890112,0.004166666666666707,1.0111111111111113
"frozenset({'save_act_ YES', 'Married_YES'})",frozenset({'MALE'}),0.46166666666666667,0.5,0.23333333333333334,0.5054151624548736,1.0108303249097472,0.0025000000000000022,1.0109489051094889
"frozenset({'income(4956.094, 24386.173)'})","frozenset({'Married_YES', 'current_act_ YES'})",0.475,0.48833333333333334,0.24,0.5052631578947369,1.0346685827195976,0.00804166666666667,1.0342198581560285
frozenset({'save_act_ YES'}),frozenset({'Car_YES'}),0.69,0.49333333333333335,0.34833333333333333,0.5048309178743962,1.0233059146102625,0.007933333333333348,1.0232195121951217
frozenset({'mortgage_NO'}),frozenset({'Car_NO'}),0.6516666666666666,0.5066666666666667,0.3283333333333333,0.5038363171355499,0.9944137838201642,-0.0018444444444444819,0.9942955326460481
frozenset({'pep_YES'}),frozenset({'Car_YES'}),0.45666666666666667,0.49333333333333335,0.23,0.5036496350364964,1.0209114223712765,0.00471111111111111,1.0207843137254902
frozenset({'Car_YES'}),frozenset({'MALE'}),0.49333333333333335,0.5,0.24833333333333332,0.5033783783783783,1.0067567567567566,0.0016666666666666496,1.0068027210884352
frozenset({'MALE'}),frozenset({'Car_NO'}),0.5,0.5066666666666667,0.25166666666666665,0.5033333333333333,0.9934210526315788,-0.0016666666666667052,0.9932885906040267
frozenset({'Car_NO'}),frozenset({'FEMALE'}),0.5066666666666667,0.5,0.255,0.5032894736842105,1.006578947368421,0.0016666666666666496,1.0066225165562914
frozenset({'Married_YES'}),"frozenset({'mortgage_NO', 'current_act_ YES'})",0.66,0.5016666666666667,0.33166666666666667,0.5025252525252525,1.0017114668277458,0.0005666666666666043,1.001725888324873
frozenset({'children(0_1)'}),frozenset({'MALE'}),0.6633333333333333,0.5,0.3333333333333333,0.5025125628140703,1.0050251256281406,0.0016666666666666496,1.005050505050505
frozenset({'save_act_ YES'}),frozenset({'MALE'}),0.69,0.5,0.3466666666666667,0.5024154589371981,1.0048309178743962,0.0016666666666667052,1.0048543689320388
"frozenset({'save_act_ YES', 'children(0_1)'})",frozenset({'Car_NO'}),0.4483333333333333,0.5066666666666667,0.225,0.5018587360594796,0.9905106632752886,-0.0021555555555555495,0.9903482587064677
"frozenset({'save_act_ YES', 'children(0_1)'})",frozenset({'MALE'}),0.4483333333333333,0.5,0.225,0.5018587360594796,1.0037174721189592,0.0008333333333333526,1.0037313432835822
"frozenset({'save_act_ YES', 'children(0_1)'})","frozenset({'Married_YES', 'current_act_ YES'})",0.4483333333333333,0.48833333333333334,0.225,0.5018587360594796,1.0276970704289685,0.006063888888888896,1.0271517412935325
"frozenset({'Married_YES', 'children(0_1)'})","frozenset({'save_act_ YES', 'current_act_ YES'})",0.4483333333333333,0.5316666666666666,0.225,0.5018587360594796,0.943934926757642,-0.013363888888888842,0.9401616915422888
"frozenset({'income(4956.094, 24386.173)'})","frozenset({'current_act_ YES', 'children(0_1)'})",0.475,0.5,0.23833333333333334,0.5017543859649123,1.0035087719298246,0.0008333333333333526,1.0035211267605635
"frozenset({'income(4956.094, 24386.173)'})","frozenset({'mortgage_NO', 'current_act_ YES'})",0.475,0.5016666666666667,0.23833333333333334,0.5017543859649123,1.000174855744011,4.166666666666208e-05,1.0001760563380282
"frozenset({'Married_YES', 'current_act_ YES'})",frozenset({'MALE'}),0.48833333333333334,0.5,0.245,0.5017064846416383,1.0034129692832765,0.0008333333333333248,1.0034246575342467
"frozenset({'save_act_ YES', 'current_act_ YES'})",frozenset({'Car_YES'}),0.5316666666666666,0.49333333333333335,0.26666666666666666,0.5015673981191223,1.0166906718630857,0.004377777777777814,1.0165199161425575
"frozenset({'save_act_ YES', 'current_act_ YES'})",frozenset({'FEMALE'}),0.5316666666666666,0.5,0.26666666666666666,0.5015673981191223,1.0031347962382446,0.0008333333333333526,1.0031446540880504
frozenset({'Married_YES'}),"frozenset({'current_act_ YES', 'children(0_1)'})",0.66,0.5,0.33,0.5,1.0,0.0,1.0
"frozenset({'save_act_ YES', 'current_act_ YES'})",frozenset({'MALE'}),0.5316666666666666,0.5,0.265,0.4984326018808778,0.9968652037617556,-0.0008333333333332971,0.9968750000000001
"frozenset({'save_act_ YES', 'current_act_ YES'})",frozenset({'Car_NO'}),0.5316666666666666,0.5066666666666667,0.265,0.4984326018808778,0.9837485563438376,-0.004377777777777758,0.9835833333333334
"frozenset({'Married_YES', 'current_act_ YES'})",frozenset({'FEMALE'}),0.48833333333333334,0.5,0.24333333333333335,0.4982935153583618,0.9965870307167236,-0.0008333333333333248,0.9965986394557825
"frozenset({'save_act_ YES', 'children(0_1)'})",frozenset({'FEMALE'}),0.4483333333333333,0.5,0.22333333333333333,0.49814126394052044,0.9962825278810409,-0.0008333333333333248,0.9962962962962963
"frozenset({'save_act_ YES', 'children(0_1)'})","frozenset({'mortgage_NO', 'current_act_ YES'})",0.4483333333333333,0.5016666666666667,0.22333333333333333,0.49814126394052044,0.992972619150539,-0.0015805555555555573,0.9929753086419754
"frozenset({'save_act_ YES', 'children(0_1)'})",frozenset({'Car_YES'}),0.4483333333333333,0.49333333333333335,0.22333333333333333,0.49814126394052044,1.0097458052848387,0.0021555555555555495,1.0095802469135802
frozenset({'save_act_ YES'}),frozenset({'FEMALE'}),0.69,0.5,0.3433333333333333,0.497584541062802,0.995169082125604,-0.0016666666666666496,0.9951923076923077
frozenset({'save_act_ YES'}),"frozenset({'Married_YES', 'current_act_ YES'})",0.69,0.48833333333333334,0.3433333333333333,0.497584541062802,1.0189444526883318,0.006383333333333352,1.0184134615384617
frozenset({'save_act_ YES'}),"frozenset({'current_act_ YES', 'children(0_1)'})",0.69,0.5,0.3433333333333333,0.497584541062802,0.995169082125604,-0.0016666666666666496,0.9951923076923077
frozenset({'children(0_1)'}),frozenset({'FEMALE'}),0.6633333333333333,0.5,0.33,0.4974874371859297,0.9949748743718594,-0.0016666666666666496,0.9950000000000001
frozenset({'children(0_1)'}),"frozenset({'Married_YES', 'current_act_ YES'})",0.6633333333333333,0.48833333333333334,0.33,0.4974874371859297,1.0187456051589003,0.006072222222222257,1.0182166666666668
frozenset({'Car_NO'}),"frozenset({'Married_YES', 'current_act_ YES'})",0.5066666666666667,0.48833333333333334,0.25166666666666665,0.4967105263157894,1.0171546613975209,0.004244444444444412,1.0166448801742918
frozenset({'Car_NO'}),frozenset({'MALE'}),0.5066666666666667,0.5,0.25166666666666665,0.4967105263157894,0.9934210526315788,-0.0016666666666667052,0.9934640522875815
frozenset({'MALE'}),"frozenset({'income(4956.094, 24386.173)'})",0.5,0.475,0.24833333333333332,0.49666666666666665,1.0456140350877192,0.010833333333333334,1.043046357615894
frozenset({'MALE'}),frozenset({'Car_YES'}),0.5,0.49333333333333335,0.24833333333333332,0.49666666666666665,1.0067567567567566,0.0016666666666666496,1.0066225165562912
frozenset({'Car_YES'}),frozenset({'FEMALE'}),0.49333333333333335,0.5,0.245,0.4966216216216216,0.9932432432432432,-0.0016666666666666774,0.9932885906040269
frozenset({'pep_YES'}),frozenset({'Car_NO'}),0.45666666666666667,0.5066666666666667,0.22666666666666666,0.4963503649635036,0.9796388782174412,-0.004711111111111138,0.9795169082125602
"frozenset({'save_act_ YES', 'mortgage_NO'})","frozenset({'current_act_ YES', 'children(0_1)'})",0.45,0.5,0.22333333333333333,0.4962962962962963,0.9925925925925926,-0.0016666666666666774,0.9926470588235293
frozenset({'mortgage_NO'}),frozenset({'Car_YES'}),0.6516666666666666,0.49333333333333335,0.3233333333333333,0.4961636828644501,1.005737194995507,0.0018444444444444263,1.005617597292724
"frozenset({'pep_NO', 'Married_YES'})","frozenset({'save_act_ YES', 'mortgage_NO'})",0.4033333333333333,0.45,0.2,0.4958677685950414,1.1019283746556474,0.018500000000000016,1.0909836065573775
frozenset({'save_act_ YES'}),frozenset({'Car_NO'}),0.69,0.5066666666666667,0.3416666666666667,0.4951690821256039,0.9773073989321128,-0.007933333333333348,0.977224880382775
"frozenset({'save_act_ YES', 'Married_YES'})",frozenset({'FEMALE'}),0.46166666666666667,0.5,0.22833333333333333,0.49458483754512633,0.9891696750902527,-0.0025000000000000022,0.9892857142857141
frozenset({'current_act_ YES'}),frozenset({'MALE'}),0.7583333333333333,0.5,0.375,0.4945054945054945,0.989010989010989,-0.004166666666666652,0.9891304347826088
"frozenset({'Married_YES', 'children(0_1)'})","frozenset({'income(4956.094, 24386.173)'})",0.4483333333333333,0.475,0.22166666666666668,0.4944237918215614,1.0408921933085502,0.008708333333333373,1.038419117647059
"frozenset({'Married_YES', 'children(0_1)'})","frozenset({'mortgage_NO', 'current_act_ YES'})",0.4483333333333333,0.5016666666666667,0.22166666666666668,0.4944237918215614,0.9855623757240425,-0.003247222222222207,0.9856740196078432
"frozenset({'Married_YES', 'children(0_1)'})",frozenset({'FEMALE'}),0.4483333333333333,0.5,0.22166666666666668,0.4944237918215614,0.9888475836431228,-0.0024999999999999745,0.9889705882352942
"frozenset({'mortgage_NO', 'Married_YES'})","frozenset({'pep_NO', 'current_act_ YES'})",0.435,0.4066666666666667,0.215,0.4942528735632184,1.215375918598078,0.038099999999999995,1.1731818181818179
frozenset({'mortgage_NO'}),"frozenset({'current_act_ YES', 'children(0_1)'})",0.6516666666666666,0.5,0.32166666666666666,0.4936061381074169,0.9872122762148338,-0.004166666666666652,0.9873737373737372
frozenset({'Married_YES'}),frozenset({'FEMALE'}),0.66,0.5,0.325,0.49242424242424243,0.9848484848484849,-0.0050000000000000044,0.9850746268656717
frozenset({'Married_YES'}),"frozenset({'income(4956.094, 24386.173)'})",0.66,0.475,0.325,0.49242424242424243,1.0366826156299842,0.01150000000000001,1.0343283582089553
"frozenset({'Married_YES', 'current_act_ YES'})","frozenset({'income(4956.094, 24386.173)'})",0.48833333333333334,0.475,0.24,0.49146757679180886,1.0346685827195976,0.00804166666666667,1.0323825503355706
"frozenset({'mortgage_NO', 'Married_YES'})",frozenset({'Car_YES'}),0.435,0.49333333333333335,0.21333333333333335,0.49042145593869735,0.9940975458216837,-0.001266666666666666,0.9942857142857142
frozenset({'MALE'}),"frozenset({'current_act_ YES', 'children(0_1)'})",0.5,0.5,0.245,0.49,0.98,-0.0050000000000000044,0.9803921568627451
frozenset({'FEMALE'}),frozenset({'Car_YES'}),0.5,0.49333333333333335,0.245,0.49,0.9932432432432432,-0.0016666666666666774,0.9934640522875815
